num_bids,shipping_expenses,timer,winner_modality,winner_num_bids,item_category_encoded,log_bid,log_price,log_winner_expenses,additional_cost_to_win
65,5.9,8,1,20,1,0.5068176023684519,2.766319109226186,2.2512917986064953,7.84
2304,4.99,8,1,65,6,3.180550710546533,4.969813299576001,2.67000213346468,-9.62
73,1.0,8,1,33,3,0.5538851132264376,2.70805020110221,1.8389610707123492,4.55
1415,7.99,10,0,82,6,2.7186603802142257,4.393213824064446,2.9780773383152703,4.489999999999998
7,1.0,10,0,1,0,0.07696104113612832,2.3978952727983707,0.7561219797213337,1.0499999999999998
228,1.0,8,1,25,3,1.1908875647772805,2.3978952727983707,1.6582280766035324,1.96
688,1.0,8,0,22,0,2.065596134857783,4.204692619390966,1.5810384379124023,-3.03
284,1.0,10,0,98,0,1.3480731482996928,2.3978952727983707,2.6905648867611904,10.89
38,1.0,10,1,19,0,0.3293037471426004,2.3978952727983707,1.4973884086254776,3.08
62,1.0,10,1,30,3,0.48858001481867097,2.70805020110221,1.7749523509116738,4.2700000000000005
3052,1.0,10,1,41,3,3.4509394735569696,5.5254529391317835,1.9919755158985601,-24.200000000000003
205,1.0,8,1,47,3,1.1184149159642893,2.3978952727983707,2.093097868127322,5.050000000000001
134,1.0,5,0,16,3,0.8544153281560676,1.791759469228055,1.4060969884160703,1.73
343,0.0,8,0,80,3,1.4906543764441333,3.367295829986474,2.4336133554004498,6.960000000000001
181,0.0,8,0,11,3,1.0367368849500223,3.367295829986474,0.8878912573524571,-0.3899999999999999
53,1.0,5,0,22,3,0.43178241642553783,1.791759469228055,1.5810384379124023,3.32
762,1.0,8,1,98,3,2.1552445050953364,4.110873864173311,2.6905648867611904,6.11
4414,4.99,8,1,13,6,3.8099902798629945,5.298317366548036,2.038619547159581,-37.47
2391,1.0,8,0,895,0,3.2156706939192525,6.398594934535208,4.7736463359599925,93.42999999999999
104,1.0,8,0,46,3,0.7178397931503169,2.7073833121145063,2.0769384114617173,5.930000000000001
261,1.0,10,1,124,0,1.2864740258376797,2.3978952727983707,2.8970163006148333,14.5
210,1.0,8,1,63,3,1.1346227261911428,2.7073833121145063,2.321406847234633,7.08
19,1.0,8,1,10,3,0.1906203596086497,2.3978952727983707,1.1939224684724346,2.09
500,1.0,8,1,167,3,1.7950872593207297,2.3978952727983707,3.165896900077314,17.69
108,1.0,8,1,22,3,0.7371640659767197,2.3978952727983707,1.5810384379124023,2.7699999999999996
671,1.0,8,1,81,6,2.0438143640366846,4.025173103360802,2.528125768907977,4.81
679,1.0,8,0,27,3,2.0541237336955462,4.2626798770413155,1.706564623164823,-2.29
36171,7.99,8,1,1419,1,5.893631186759219,7.162397497355718,5.265070772754401,-169.26000000000002
1430,1.0,8,1,38,3,2.7285062096695922,4.9486889658772695,1.937301774518713,-8.370000000000001
37,0.0,8,1,19,3,0.32208349916911333,2.70805020110221,1.244154593958768,2.0900000000000003
92,1.0,5,0,32,3,0.6575200029167942,1.791759469228055,1.8180767775454285,4.23
391,1.0,8,1,31,3,1.5933085305042167,2.772588722239781,1.7967470107390942,1.1100000000000003
7330,9.9,8,1,2026,4,4.308380094505583,5.1647859739235145,5.614149482416163,199.95999999999998
194,1.0,7,1,35,0,1.0818051703517284,3.044522437723423,1.8794650496471605,3.5999999999999996
462,1.0,8,1,96,3,1.728109442151599,2.772588722239781,2.6727683869575705,8.850000000000001
215,1.0,8,1,29,3,1.1505720275988207,2.3978952727983707,1.7526720805200082,2.6099999999999994
31,1.0,5,0,16,3,0.2776317365982795,1.791759469228055,1.4060969884160703,2.7600000000000002
27,1.0,10,0,4,0,0.2468600779315258,2.3978952727983707,0.9242589015233319,1.24
22,1.0,10,1,12,3,0.2151113796169455,2.0794415416798357,1.269760544863939,2.3200000000000003
16,1.0,8,1,6,0,0.16551443847757338,3.9318256327243257,1.0224509277025458,1.6
299,1.0,8,1,147,3,1.3862943611198906,2.70805020110221,3.0497468618602293,17.11
321,7.99,8,1,95,6,1.4398351280479205,3.32862668882732,3.060583245873607,17.12
112,1.0,10,0,31,3,0.76080582903376,3.367295829986474,1.7967470107390942,3.8900000000000006
161,1.0,7,1,77,0,0.9631743177730056,3.044522437723423,2.485739636091892,9.39
5560,4.99,8,1,19,6,4.036185648048568,5.525054453372377,2.135349173618132,-48.15
294,1.0,8,1,65,3,1.3737155789130306,3.58351893845611,2.34660197841082,6.499999999999999
294,1.0,8,1,105,6,1.3737155789130306,4.07753744390572,2.750470916986162,11.7
534,6.9,8,1,42,6,1.8484548129046001,3.039749158970765,2.5922651681085,7.01
2445,1.0,8,1,1052,6,3.2371085931292605,6.90875477931522,4.932745822101549,113.29999999999998
908,1.0,8,0,37,0,2.3115448343655176,4.356708826689592,1.9183921201614211,-3.2799999999999994
62,1.0,5,0,25,3,0.48858001481867097,1.791759469228055,1.6582280766035324,3.62
127,1.0,10,1,60,0,0.8241754429663494,1.791759469228055,2.2823823856765264,7.5200000000000005
134,1.0,10,0,52,3,0.8544153281560676,3.5832411220909393,2.1701959049483,6.41
64,1.0,8,1,21,3,0.5007752879124893,2.3978952727983707,1.5539252025038417,3.08
175,1.0,10,1,57,0,1.0152306797290587,1.791759469228055,2.2417729535972883,6.65
14690,4.99,8,1,35,6,4.996603980683279,6.29156913955832,2.355177543113216,-137.37
80,1.0,8,1,38,3,0.598836501088704,3.58351893845611,1.937301774518713,5.12
76836,1.0,8,1,2765,3,6.6455719981361225,7.824445930877619,5.890123719446306,-407.92
155,5.99,10,0,30,6,0.9400072584914712,3.8264651170664994,2.387844936944869,8.33
852,0.0,8,1,47,3,2.255493485460195,3.367295829986474,1.9615022438151495,-2.429999999999999
145,1.0,10,1,33,3,0.9001613499442714,4.262539022051294,1.8389610707123492,3.83
2502,4.99,8,1,789,6,3.259249719006474,5.44198471636045,4.687303015526614,82.53
9,1.0,10,1,4,0,0.09531017980432487,2.3978952727983707,0.9242589015233319,1.42
149,1.0,8,0,44,3,0.9162907318741551,3.58351893845611,2.043814364036685,5.2200000000000015
171,1.0,8,1,70,3,1.000631880307906,2.70805020110221,2.4069451083182885,8.379999999999999
32,1.0,8,0,6,3,0.2851789422336624,2.3978952727983707,1.0224509277025458,1.45
998,7.99,10,1,32,6,2.39698576841553,4.393213824064446,2.5764217586237734,2.16
41,1.0,10,1,20,0,0.35065687161316933,2.3978952727983707,1.5260563034950494,3.18
2750,1.0,8,1,974,3,3.3506055955460954,3.9318256327243257,4.856862320706717,100.10000000000001
58,1.0,8,1,26,3,0.4700036292457355,2.772588722239781,1.682688374173693,3.78
143,1.0,8,1,30,3,0.8919980393051105,3.044522437723423,1.7749523509116738,3.4600000000000004
347,0.0,8,1,169,3,1.4996230464268938,2.70805020110221,3.134189016701007,18.49
110,1.0,8,0,39,3,0.7466879474879752,2.7073833121145063,1.9558604799084813,4.96
546,1.0,8,1,40,3,1.8671761085128091,4.262539022051294,1.9740810260220096,0.7300000000000004
1916,1.0,8,1,592,6,3.004692014925463,5.303304908059076,4.368941395125226,58.78000000000002
767,1.0,8,0,18,0,2.1610215286722587,5.017279836814924,1.4678743481123135,-4.34
6,1.0,10,1,2,3,0.06765864847381481,2.0794415416798357,0.8153648132841945,1.19
219,1.0,8,1,24,3,1.1631508098056809,2.3978952727983707,1.6331544390514163,1.92
51,0.0,8,1,26,3,0.41871033485818504,3.367295829986474,1.4770487243883548,2.86
27,1.0,10,1,14,0,0.25464221837358075,1.791759469228055,1.340250422618484,2.5300000000000002
186,1.0,10,1,13,3,1.0577902941478545,4.262539022051294,1.3056264580524357,0.81
39,1.0,5,0,19,3,0.3435897043900769,1.791759469228055,1.4973884086254776,3.06
2186,1.0,5,0,48,3,3.12982600803469,4.262539022051294,2.1090003439213802,-14.63
82,1.0,7,0,37,0,0.6043159668533296,3.044522437723423,1.9183921201614211,4.98
55,1.0,8,1,26,3,0.44468582126144574,2.70805020110221,1.682688374173693,3.82
126,1.0,8,0,17,3,0.8197798314933114,3.258096538021482,1.43746264769429,1.94
748,1.0,7,1,365,0,2.138889000323256,3.044522437723423,3.900962058068721,40.96
762,1.0,8,0,29,0,2.1552445050953364,4.204692619390966,1.7526720805200082,-2.8600000000000003
190,4.99,8,0,26,6,1.068153081183401,4.02535169073515,2.237513096250331,6.460000000000001
19302,9.9,6,1,2395,2,5.268012786283181,6.685736095329637,5.775327641819297,128.22
580,1.0,7,1,264,0,1.918392120161421,3.044522437723423,3.5923685537330927,29.51
201,1.0,10,1,57,3,1.1052568313867783,4.262539022051294,2.2417729535972883,6.390000000000001
55,1.0,8,1,26,3,0.4510756193602167,2.3978952727983707,1.682688374173693,3.81
6,5.9,8,0,1,1,0.06765864847381481,2.766319109226186,1.9501867058225735,5.96
3971,1.0,8,0,1055,6,3.7067193722422673,5.993961427306569,4.9355524879719,98.43
937,4.99,8,1,9,1,2.3398808777377424,5.080783053998338,1.9685099809725544,-3.2200000000000006
387,5.99,10,1,48,6,1.5851452198650557,2.833213344056216,2.5824869781268642,8.350000000000001
1569,1.0,8,1,218,3,2.8154087194227095,3.713572066704308,3.4124669739203863,13.64
264,1.0,5,0,12,3,1.2947271675944,1.791759469228055,1.269760544863939,-0.08999999999999986
190,1.0,10,1,90,0,1.068153081183401,2.3978952727983707,2.617395832834079,10.79
55,1.0,10,1,8,0,0.4510756193602167,1.791759469228055,1.1118575154181303,1.4700000000000002
221,1.0,10,1,6,3,1.169381359556317,3.5832411220909393,1.0224509277025458,-0.44000000000000017
875,1.0,8,1,92,0,2.278292400425001,4.394449154672439,2.6361960973342264,4.200000000000001
156,0.0,8,0,42,3,0.9439058989071285,2.70805020110221,1.8656293177945105,3.8899999999999997
262,1.0,8,1,35,3,1.2892326482767593,2.3978952727983707,1.8794650496471605,2.92
392,1.0,8,0,57,0,1.5953389880545987,3.9318256327243257,2.2417729535972883,4.48
205,1.0,8,1,87,3,1.1184149159642893,2.3978952727983707,2.58851563240702,10.25
1936,1.0,5,0,385,0,3.0145540277945786,5.017279836814924,3.952204795060978,31.669999999999998
82,1.0,5,0,25,3,0.6043159668533296,1.791759469228055,1.6582280766035324,3.42
41,1.0,8,1,21,3,0.35065687161316933,2.7073833121145063,1.5539252025038417,3.31
184,1.0,10,1,70,0,1.0473189942805592,2.3978952727983707,2.4069451083182885,8.25
263,1.0,10,1,126,0,1.2919836816486494,2.3978952727983707,2.911263116927541,14.739999999999998
22,1.0,10,1,11,0,0.20701416938432612,1.791759469228055,1.2325602611778486,2.2
649,1.0,8,1,14,3,2.0149030205422647,4.663344750039164,1.340250422618484,-3.6799999999999997
89,1.0,8,1,42,3,0.6418538861723948,2.3978952727983707,2.0095554142156695,5.56
18,1.0,5,0,4,3,0.173953307123438,1.791759469228055,0.9242589015233319,1.33
180,4.99,8,0,28,6,1.0331844833456545,3.634951112088381,2.2648832258100344,6.82
161,1.0,7,0,25,0,0.9669838461896731,3.044522437723423,1.6582280766035324,2.62
252,1.0,5,0,64,3,1.2612978709452054,1.791759469228055,2.334083760053417,6.790000000000001
114,7.99,8,1,31,6,0.7701082216960736,3.32862668882732,2.5664866367804233,10.86
115,1.0,8,1,55,3,0.7747271675523681,2.772588722239781,2.21375387928743,6.98
480,1.0,8,0,41,3,1.7595805708638197,4.262539022051294,1.9919755158985601,1.5200000000000005
109,1.0,8,1,55,3,0.7419373447293773,4.262539022051294,2.21375387928743,7.050000000000001
92,1.0,8,0,27,3,0.6626879730752367,2.3978952727983707,1.706564623164823,3.57
1027,1.0,8,0,25,3,2.423031246069913,4.2626798770413155,1.6582280766035324,-6.029999999999999
89,1.0,10,1,44,3,0.6418538861723948,3.58351893845611,2.043814364036685,5.820000000000001
33,1.0,10,1,17,3,0.29266961396282004,2.0794415416798357,1.43746264769429,2.87
4083,1.0,5,0,21,3,3.7338528197566676,3.9318256327243257,1.5539252025038417,-37.11000000000001
729,1.0,8,1,13,3,2.1162555148025524,4.61512051684126,1.3056264580524357,-4.609999999999999
2386,1.0,10,1,25,0,3.2136622578153133,5.198497031265826,1.6582280766035324,-19.62
1350,1.0,10,1,383,0,2.6748380668960965,4.356708826689592,3.9471970804358,37.28
67,1.0,8,1,25,3,0.5247285289349821,2.3978952727983707,1.6582280766035324,3.56
307,1.0,10,1,60,3,1.4060969884160703,4.262539022051294,2.2823823856765264,5.720000000000001
157,1.0,10,1,66,0,0.9477893989335261,2.3978952727983707,2.3589654264301534,8.0
135,1.0,7,0,34,0,0.8586616190375187,3.044522437723423,1.8594181177018698,4.06
173,4.99,8,0,7,1,1.007957920399979,3.711130063048756,1.9315214116032138,4.16
1299,1.0,8,0,6,3,2.6390573296152584,4.2626798770413155,1.0224509277025458,-11.22
1151,4.99,10,1,231,1,2.5273273656719524,4.023564380161053,3.58407433974781,23.500000000000004
488,1.0,8,1,193,6,1.7732559976634952,5.303304908059076,3.2991646560970036,21.2
1807,1.0,8,1,348,0,2.949164637737656,4.204692619390966,3.8552409913291616,28.150000000000002
132,1.0,10,1,16,0,0.8458682675776092,2.3978952727983707,1.4060969884160703,1.75
699,1.0,10,0,34,3,2.0794415416798357,4.262539022051294,1.8594181177018698,-1.58
309,1.0,8,1,20,3,1.410986973710262,2.772588722239781,1.5260563034950494,0.5
50,1.0,5,0,10,3,0.412109650826833,1.791759469228055,1.1939224684724346,1.7899999999999998
80,1.0,8,1,17,3,0.598836501088704,2.3978952727983707,1.43746264769429,2.39
127,1.0,5,0,60,3,0.8241754429663494,1.791759469228055,2.2823823856765264,7.5200000000000005
133,1.0,8,1,60,3,0.8501509293696101,3.58351893845611,2.2823823856765264,7.460000000000001
246,0.0,8,0,56,3,1.244154593958768,2.70805020110221,2.1138429683971682,4.8100000000000005
126,9.9,8,1,23,2,0.8197798314933114,4.393213824064446,2.6311691567662523,11.620000000000001
295,1.0,8,1,134,6,1.3762440252663892,4.07753744390572,2.966303462863179,15.46
1214,1.0,8,1,549,0,2.5764217586237734,5.303304908059076,4.295515132725903,60.220000000000006
160,1.0,10,1,33,0,0.9593502213346021,2.3978952727983707,1.8389610707123492,3.6799999999999997
92,4.9,10,1,46,6,0.6626879730752367,3.254242968705492,2.474856313934499,9.940000000000001
492,1.0,8,0,17,0,1.780024213009634,5.081404364984463,1.43746264769429,-1.7199999999999998
600,1.0,8,1,11,3,1.9473377010464987,3.258096538021482,1.2325602611778486,-3.5799999999999996
25,0.0,8,1,13,3,0.23111172096338664,2.70805020110221,0.9895411936137477,1.43
151,1.0,7,1,42,0,0.9242589015233319,3.044522437723423,2.0095554142156695,4.9399999999999995
80,5.9,8,0,26,1,0.5933268452777344,2.766319109226186,2.330200260027019,8.469999999999999
70,1.0,5,0,16,3,0.5364933705145685,1.791759469228055,1.4060969884160703,2.37
393,1.0,10,1,16,3,1.597365331199831,4.9486889658772695,1.4060969884160703,-0.8599999999999999
920,1.0,8,1,409,6,2.3233676321765744,5.993961427306569,4.01041932728434,44.96
138,1.0,8,1,60,3,0.8712933659434192,3.044522437723423,2.2823823856765264,7.410000000000001
100,1.0,8,0,14,3,0.6981347220709844,2.772588722239781,1.340250422618484,1.8100000000000003
2956,4.99,10,1,24,6,3.420019135902743,4.393213824064446,2.209372711271867,-21.46
209,1.0,8,1,32,3,1.1314021114911006,2.70805020110221,1.8180767775454285,3.06
923,1.0,8,1,16,0,2.3263016196113617,5.081404364984463,1.4060969884160703,-6.16
70,1.0,10,1,34,3,0.5364933705145685,2.70805020110221,1.8594181177018698,4.71
32,1.0,8,1,15,3,0.2851789422336624,2.7073833121145063,1.3737155789130306,2.62
83,7.99,10,0,15,6,0.6097655716208943,3.173878458937465,2.392425796993835,9.1
130,1.0,8,1,34,3,0.8372475245337022,2.3978952727983707,1.8594181177018698,4.109999999999999
51,1.0,5,0,8,3,0.41871033485818504,1.791759469228055,1.1118575154181303,1.52
265,1.0,8,1,53,0,1.297463147413275,3.9318256327243257,2.1849270495258133,5.230000000000001
152,1.0,10,1,14,0,0.9282193027394289,2.3978952727983707,1.340250422618484,1.2900000000000003
681,1.0,8,0,30,0,2.05668455455722,4.61512051684126,1.7749523509116738,-1.92
41,1.0,10,1,9,0,0.35065687161316933,1.791759469228055,1.1537315878891892,1.75
227,1.0,10,0,62,0,1.1878434223960523,2.3978952727983707,2.3085671646715933,6.780000000000001
98,0.0,10,1,49,3,0.688134638736401,3.7612001156935624,1.9974177062012453,5.38
323,1.0,8,1,93,3,1.4445632692438664,2.70805020110221,2.645465325910589,9.85
283,1.0,8,1,15,3,1.3454723665996355,3.9318256327243257,1.3737155789130306,0.11000000000000032
442,7.99,8,1,14,6,1.691939133945844,5.170483995038151,2.3804716316511167,5.380000000000001
463,1.0,10,1,48,3,1.7298840655099674,3.5832411220909393,2.1090003439213802,2.6000000000000005
9533,4.9,10,1,2975,3,4.567987394860375,5.860786223465865,5.972918629820883,296.29999999999995
115,1.0,10,0,44,3,0.7747271675523681,3.5832411220909393,2.043814364036685,5.550000000000002
421,1.0,10,0,13,3,1.6524974018945473,4.2626798770413155,1.3056264580524357,-1.5299999999999998
150,5.99,8,0,32,6,0.9202827531436926,3.173878458937465,2.411439497906128,8.64
51,1.0,8,1,15,3,0.41871033485818504,2.772588722239781,1.3737155789130306,2.43
419,1.0,8,1,116,3,1.6486586255873816,2.3978952727983707,2.837908188360424,11.879999999999999
99,0.0,8,1,42,3,0.6931471805599453,3.367295829986474,1.8656293177945105,4.46
1238,1.0,8,1,18,0,2.5945081597030812,5.017279836814924,1.4678743481123135,-9.05
411,1.0,10,1,5,3,1.6331544390514163,4.262539022051294,0.9745596399981308,-2.47
80,1.0,8,0,21,3,0.5933268452777344,3.58351893845611,1.5539252025038417,2.92
9380,4.99,10,1,19,6,4.551874888929868,5.777652323222656,2.135349173618132,-86.35
140,4.99,8,0,20,6,0.8796267475025636,4.6141299273595635,2.150598735996164,6.18
104,1.0,10,1,44,0,0.7178397931503169,2.3978952727983707,2.043814364036685,5.670000000000002
382,1.0,8,0,34,3,1.5748464676644813,3.58351893845611,1.8594181177018698,1.5899999999999999
258,1.0,10,0,54,3,1.2781522025001875,3.58351893845611,2.199444334074532,5.43
18,1.0,8,1,6,3,0.173953307123438,2.772588722239781,1.0224509277025458,1.59
437,1.0,10,0,52,3,1.682688374173693,4.262539022051294,2.1701959049483,3.38
317,0.0,8,1,141,3,1.430311246536665,2.70805020110221,2.9616582932202395,15.149999999999999
150,7.99,10,0,26,6,0.9202827531436926,4.393213824064446,2.5152741864043966,9.86
136,1.0,5,0,12,3,0.8671004876833833,1.791759469228055,1.269760544863939,1.1800000000000002
143,3.99,10,1,66,6,0.8919980393051105,3.4011973816621555,2.6078614738467776,11.13
91,1.0,10,1,44,3,0.6523251860396903,2.0794415416798357,2.043814364036685,5.800000000000002
337,1.0,8,0,26,3,1.4770487243883548,3.4339872044851463,1.682688374173693,1.0
50,1.0,8,1,21,3,0.412109650826833,2.3978952727983707,1.5539252025038417,3.2199999999999998
285,1.0,8,0,42,3,1.3506671834767394,3.5832411220909393,2.0095554142156695,3.6
184,1.0,8,1,15,3,1.0473189942805592,3.58351893845611,1.3737155789130306,1.1
959,1.0,8,1,262,3,2.3608540011180215,3.044522437723423,3.585184217775171,25.46
38,1.0,7,1,18,0,0.3293037471426004,3.044522437723423,1.4678743481123135,2.9499999999999997
238,1.0,8,1,50,3,1.220829921392359,2.3978952727983707,2.1400661634962708,5.109999999999999
50,0.0,8,0,2,3,0.412109650826833,2.70805020110221,0.23111172096338664,-0.25
149,0.0,8,0,42,3,0.9162907318741551,4.2626798770413155,1.8656293177945105,3.96
41,1.0,10,1,19,0,0.35065687161316933,1.791759469228055,1.4973884086254776,3.0500000000000003
80,1.0,5,0,15,3,0.598836501088704,1.791759469228055,1.3737155789130306,2.1300000000000003
24,5.99,10,0,4,6,0.22314355131420976,2.766319109226186,2.0162354657760435,6.26
140,1.0,10,1,53,0,0.8796267475025636,1.791759469228055,2.1849270495258133,6.480000000000001
738,1.0,8,1,12,3,2.127040520479115,4.110873864173311,1.269760544863939,-4.83
45,5.9,8,1,22,1,0.3852624007906449,2.766319109226186,2.278292400425001,8.290000000000001
133,1.0,10,1,45,0,0.8501509293696101,2.3978952727983707,2.0605135317943173,5.510000000000001
3575,7.99,8,1,1431,6,3.6044102974874863,5.966146739123692,5.273102117406973,158.26000000000002
218,1.0,10,0,76,0,1.1600209167967532,2.3978952727983707,2.474856313934499,8.690000000000001
7806,4.99,8,1,1715,6,4.370459998302416,5.673323267171493,5.43345996049033,149.86
824,1.0,8,1,359,6,2.224623551524334,5.707110264748875,3.885062823845363,39.42
158,1.0,10,1,16,3,0.9516578757114464,4.9486889658772695,1.4060969884160703,1.49
484,5.9,10,0,14,6,1.766441661243765,3.039749158970765,2.1656192379208883,2.870000000000002
386,7.99,8,1,180,6,1.5830939370944985,3.32862668882732,3.477849733183238,27.52
227,1.0,8,1,109,3,1.1878434223960523,2.3978952727983707,2.7831576735890153,12.89
264,1.0,8,0,70,3,1.2947271675944,3.713572066704308,2.4069451083182885,7.449999999999999
4020,7.99,8,1,1887,6,3.718680945350726,5.991464547107982,5.538514672428074,213.09
13,6.9,8,0,3,6,0.1310282624064041,3.039749158970765,2.115049969147204,7.15
347,1.0,8,0,168,0,1.4996230464268938,5.525413097700675,3.171364842197149,19.36
1393,1.0,8,1,9,3,2.7040421797046714,4.795790545596741,1.1537315878891892,-11.77
1149,1.0,10,1,322,3,2.5257286443082556,3.713572066704308,3.781002742989742,31.36
